takeoffdate	landingdate	airlineMarketing	airlineOperator	airlineOwner	airportOrg	orgLAT	orgLON	airportDst	desLAT	desLON	ACtype	takeOffTime	landingTime	durationH	takeOffMinute	landingMinute		
05/01/2016 05:30	05/01/2016 09:05	Emirates Airline	Emirates Airline	Emirates Airline	AUCKLAND INTERNATIONAL APT	-37.01	174.786	SYDNEY - KINGSFORD SMITH Airport	-33.94	151.179	388	101:30:00	105:05:00	3:35:00	6090	6305		
05/01/2016 05:35	05/01/2016 11:40	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	BANGKOK SUVARNABHUMI INTERNATIONAL APT	13.692	100.75	388	101:35:00	107:40:00	6:05:00	6095	6460		
05/01/2016 05:35	05/01/2016 19:30	Qantas	Qantas	Qantas	DUBAI INTERNATIONAL	25.253	55.364	SYDNEY - KINGSFORD SMITH Airport	-33.94	151.179	388	101:35:00	115:30:00	13:55:00	6095	6930		
05/01/2016 05:40	05/01/2016 16:40	Asiana Airlines	Asiana Airlines	Asiana Airlines	SEOUL INCHEON INTERNATIONAL AIRPORT	37.467	126.45	Los Angeles International Airport	33.941	-118.409	388	101:40:00	112:40:00	11:00:00	6100	6760		
05/01/2016 05:40	05/01/2016 13:35	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	LONDON HEATHROW Airport	51.467	-0.45	388	101:40:00	109:35:00	7:55:00	6100	6575		
05/01/2016 05:45	05/01/2016 20:50	Qantas	Qantas	Qantas	SYDNEY - KINGSFORD SMITH Airport	-33.94	151.179	DUBAI INTERNATIONAL	25.253	55.364	388	101:45:00	116:50:00	15:05:00	6105	7010		
05/01/2016 05:50	05/01/2016 09:50	Emirates Airline	Emirates Airline	Emirates Airline	AUCKLAND INTERNATIONAL APT	-37.01	174.786	 Melbourne Airport	-37.665	144.84	388	101:50:00	105:50:00	4:00:00	6110	6350		
05/01/2016 05:50	05/01/2016 18:00	Lufthansa	Lufthansa	Lufthansa	Shanghai Pudong International Airport	31.133	121.8	FRANKFURT INTERNATIONAL Airport	50.036	8.57	388	101:50:00	114:00:00	12:10:00	6110	6840		
05/01/2016 06:00	05/01/2016 17:00	Korean Air	Korean Air	Korean Air	SEOUL INCHEON INTERNATIONAL AIRPORT	37.467	126.45	Los Angeles International Airport	33.941	-118.409	388	102:00:00	113:00:00	11:00:00	6120	6780		
05/01/2016 06:05	05/01/2016 13:05	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	HONG KONG INTERNATIONAL APT	22.296	113.897	388	102:05:00	109:05:00	7:00:00	6125	6545		
05/01/2016 06:10	05/01/2016 10:10	Singapore Airlines	Singapore Airlines	Singapore Airlines	HONG KONG INTERNATIONAL APT	22.296	113.897	SINGAPORE CHANGI APT	1.363	103.992	388	102:10:00	106:10:00	4:00:00	6130	6370		
05/01/2016 06:15	05/01/2016 20:00	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	SYDNEY - KINGSFORD SMITH Airport	-33.94	151.179	388	102:15:00	116:00:00	13:45:00	6135	6960		
05/01/2016 06:15	05/01/2016 19:35	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	 Melbourne Airport	-37.665	144.84	388	102:15:00	115:35:00	13:20:00	6135	6935		
05/01/2016 06:15	05/01/2016 13:25	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	 Kuala Lumpur International Airport	2.733	101.7	388	102:15:00	109:25:00	7:10:00	6135	6565		
05/01/2016 06:15	05/01/2016 12:55	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	MAURITIUS	-20.431	57.68265668	388	102:15:00	108:55:00	6:40:00	6135	6535		
05/01/2016 06:15	05/01/2016 22:05	Qantas	Qantas	Qantas	Los Angeles International Airport	33.941	-118.409	 Melbourne Airport	-37.665	144.84	388	102:15:00	118:05:00	15:50:00	6135	7085		
05/01/2016 06:25	05/01/2016 20:40	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	 Brisbane Airport	-27.391	153.123	388	102:25:00	116:40:00	14:15:00	6145	7000		
05/01/2016 06:30	05/01/2016 21:40	China Southern Airlines	China Southern Airlines	China Southern Airlines	Los Angeles International Airport	33.941	-118.409	Guangzhou Baiyun International Airport	23.402	113.309	380	102:30:00	117:40:00	15:10:00	6150	7060		
05/01/2016 06:30	05/01/2016 21:30	Qantas	Qantas	Qantas	Los Angeles International Airport	33.941	-118.409	SYDNEY - KINGSFORD SMITH Airport	-33.94	151.179	388	102:30:00	117:30:00	15:00:00	6150	7050		
05/01/2016 06:45	05/01/2016 09:30	Emirates Airline	Emirates Airline	Emirates Airline	BANGKOK SUVARNABHUMI INTERNATIONAL APT	13.692	100.75	HONG KONG INTERNATIONAL APT	22.296	113.897	388	102:45:00	105:30:00	2:45:00	6165	6330		
05/01/2016 07:20	05/01/2016 16:15	Singapore Airlines	Singapore Airlines	Singapore Airlines	FRANKFURT INTERNATIONAL Airport	50.036	8.57	NEW YORK J F KENNEDY INTERNATIONAL APT	40.641	-73.778	388	103:20:00	112:15:00	8:55:00	6200	6735		
05/01/2016 07:30	05/01/2016 21:00	Korean Air	Korean Air	Korean Air	Los Angeles International Airport	33.941	-118.409	SEOUL INCHEON INTERNATIONAL AIRPORT	37.467	126.45	388	103:30:00	117:00:00	13:30:00	6210	7020		
05/01/2016 08:05	05/01/2016 10:45	Emirates Airline	Emirates Airline	Emirates Airline	JEDDAH	21.667	39.15	DUBAI INTERNATIONAL	25.253	55.364	388	104:05:00	106:45:00	2:40:00	6245	6405		
05/01/2016 08:25	05/01/2016 14:15	Singapore Airlines	Singapore Airlines	Singapore Airlines	Shanghai Pudong International Airport	31.133	121.8	SINGAPORE CHANGI APT	1.363	103.992	388	104:25:00	110:15:00	5:50:00	6265	6615		
05/01/2016 08:25	05/01/2016 14:05	Singapore Airlines	Singapore Airlines	Singapore Airlines	SINGAPORE CHANGI APT	1.363	103.992	DELHI	28.55	77.1	388	104:25:00	110:05:00	5:40:00	6265	6605		
05/01/2016 08:30	05/01/2016 11:10	China Southern Airlines	China Southern Airlines	China Southern Airlines	Chengdu Shuangliu International Airport	30.575	103.951	 Beijing Capital International Airport	40.066	116.609	380	104:30:00	107:10:00	2:40:00	6270	6430		
05/01/2016 08:30	05/01/2016 15:30	Thai Airways International	Thai Airways International	Thai Airways International	TOKYO NARITA APT	35.769	140.393	BANGKOK SUVARNABHUMI INTERNATIONAL APT	13.692	100.75	380	104:30:00	111:30:00	7:00:00	6270	6690		
05/01/2016 08:40	05/01/2016 15:20	Singapore Airlines	Singapore Airlines	Singapore Airlines	 Beijing Capital International Airport	40.066	116.609	SINGAPORE CHANGI APT	1.363	103.992	388	104:40:00	111:20:00	6:40:00	6280	6680		
05/01/2016 08:50	05/01/2016 20:05	Lufthansa	Lufthansa	Lufthansa	FRANKFURT INTERNATIONAL Airport	50.036	8.57	Houston - George Bush Intercontinental Airport	29.99	-95.337	388	104:50:00	116:05:00	11:15:00	6290	6965		
05/01/2016 09:00	05/01/2016 15:55	Emirates Airline	Emirates Airline	Emirates Airline	BANGKOK SUVARNABHUMI INTERNATIONAL APT	13.692	100.75	DUBAI INTERNATIONAL	25.253	55.364	388	105:00:00	111:55:00	6:55:00	6300	6715		
05/01/2016 09:00	05/01/2016 19:30	Lufthansa	Lufthansa	Lufthansa	FRANKFURT INTERNATIONAL Airport	50.036	8.57	MIAMI INTERNATIONAL APT	25.796	-80.287	388	105:00:00	115:30:00	10:30:00	6300	6930		
05/01/2016 09:00	05/01/2016 15:45	Qatar Airways	Qatar Airways	Qatar Airways	LONDON HEATHROW Airport	51.467	-0.45	DOHA	25.269	51.613	388	105:00:00	111:45:00	6:45:00	6300	6705		
05/01/2016 09:10	05/01/2016 16:00	Emirates Airline	Emirates Airline	Emirates Airline	LONDON HEATHROW Airport	51.467	-0.45	DUBAI INTERNATIONAL	25.253	55.364	388	105:10:00	112:00:00	6:50:00	6310	6720		
05/01/2016 09:10	05/01/2016 20:50	Lufthansa	Lufthansa	Lufthansa	FRANKFURT INTERNATIONAL Airport	50.036	8.57	Los Angeles International Airport	33.941	-118.409	388	105:10:00	116:50:00	11:40:00	6310	7010		
05/01/2016 09:15	05/01/2016 16:30	Etihad Airways	Etihad Airways	Etihad Airways	LONDON HEATHROW Airport	51.467	-0.45	 Abu Dhabi International Airport	24.446	54.646	388	105:15:00	112:30:00	7:15:00	6315	6750		
05/01/2016 09:20	05/01/2016 21:00	Lufthansa	Lufthansa	Lufthansa	FRANKFURT INTERNATIONAL Airport	50.036	8.57	SAN FRANCISCO INTERNATIONAL APT	37.62137391	-122.379	388	105:20:00	117:00:00	11:40:00	6320	7020		
05/01/2016 09:35	05/01/2016 22:00	Singapore Airlines	Singapore Airlines	Singapore Airlines	ZURICH AIRPORT	47.461	8.55	SINGAPORE CHANGI APT	1.363	103.992	388	105:35:00	118:00:00	12:25:00	6335	7080		
05/01/2016 09:40	05/01/2016 16:35	Emirates Airline	Emirates Airline	Emirates Airline	LONDON  Gatwick Airport	51.15	-0.176	DUBAI INTERNATIONAL	25.253	55.364	388	105:40:00	112:35:00	6:55:00	6340	6755		
05/01/2016 09:45	05/01/2016 19:55	Korean Air	Korean Air	Korean Air	SEOUL INCHEON INTERNATIONAL AIRPORT	37.467	126.45	SYDNEY - KINGSFORD SMITH Airport	-33.94	151.179	388	105:45:00	115:55:00	10:10:00	6345	6955		
05/01/2016 09:50	05/01/2016 21:25	Air France	Air France	Air France	PARIS CHARLES DE GAULLE APT	49.005	2.555	Los Angeles International Airport	33.941	-118.409	388	105:50:00	117:25:00	11:35:00	6350	7045		
05/01/2016 09:50	05/01/2016 15:55	Korean Air	Korean Air	Korean Air	SEOUL INCHEON INTERNATIONAL AIRPORT	37.467	126.45	BANGKOK SUVARNABHUMI INTERNATIONAL APT	13.692	100.75	388	105:50:00	111:55:00	6:05:00	6350	6715		
05/01/2016 09:50	05/01/2016 19:50	Singapore Airlines	Singapore Airlines	Singapore Airlines	TOKYO NARITA APT	35.769	140.393	Los Angeles International Airport	33.941	-118.409	388	105:50:00	115:50:00	10:00:00	6350	6950		
05/01/2016 09:55	05/01/2016 19:05	Emirates Airline	Emirates Airline	Emirates Airline	HONG KONG INTERNATIONAL APT	22.296	113.897	DUBAI INTERNATIONAL	25.253	55.364	388	105:55:00	115:05:00	9:10:00	6355	6905		
05/01/2016 10:00	05/01/2016 22:40	Singapore Airlines	Singapore Airlines	Singapore Airlines	PARIS CHARLES DE GAULLE APT	49.005	2.555	SINGAPORE CHANGI APT	1.363	103.992	388	106:00:00	118:40:00	12:40:00	6360	7120		
05/01/2016 10:30	05/01/2016 18:15	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	LONDON HEATHROW Airport	51.467	-0.45	388	106:30:00	114:15:00	7:45:00	6390	6855		
05/01/2016 10:35	05/01/2016 17:40	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	FRANKFURT INTERNATIONAL Airport	50.036	8.57	388	106:35:00	113:40:00	7:05:00	6395	6820		
05/01/2016 10:40	05/01/2016 18:35	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	 Manchester Airport	53.34	-2.295	388	106:40:00	114:35:00	7:55:00	6400	6875		
05/01/2016 10:40	05/01/2016 18:25	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	LONDON  Gatwick Airport	51.15	-0.176	388	106:40:00	114:25:00	7:45:00	6400	6865		
05/01/2016 10:40	05/01/2016 22:50	Singapore Airlines	Singapore Airlines	Singapore Airlines	FRANKFURT INTERNATIONAL Airport	50.036	8.57	SINGAPORE CHANGI APT	1.363	103.992	388	106:40:00	118:50:00	12:10:00	6400	7130		
05/01/2016 10:45	06/01/2016 01:20	Emirates Airline	Emirates Airline	Emirates Airline	SYDNEY - KINGSFORD SMITH Airport	-33.94	151.179	DUBAI INTERNATIONAL	25.253	55.364	388	106:45:00	121:20:00	14:35:00	6405	7280		
05/01/2016 10:45	06/01/2016 01:20	Emirates Airline	Emirates Airline	Emirates Airline	 Brisbane Airport	-27.391	153.123	DUBAI INTERNATIONAL	25.253	55.364	388	106:45:00	121:20:00	14:35:00	6405	7280		
05/01/2016 10:50	05/01/2016 18:30	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	PARIS CHARLES DE GAULLE APT	49.005	2.555	388	106:50:00	114:30:00	7:40:00	6410	6870		
05/01/2016 10:50	05/01/2016 12:45	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	KUWAIT	29.217	47.967	388	106:50:00	108:45:00	1:55:00	6410	6525		
05/01/2016 10:50	06/01/2016 01:30	Etihad Airways	Etihad Airways	Etihad Airways	SYDNEY - KINGSFORD SMITH Airport	-33.94	151.179	 Abu Dhabi International Airport	24.446	54.646	388	106:50:00	121:30:00	14:40:00	6410	7290		
05/01/2016 10:50	05/01/2016 21:50	Korean Air	Korean Air	Korean Air	SEOUL INCHEON INTERNATIONAL AIRPORT	37.467	126.45	Los Angeles International Airport	33.941	-118.409	388	106:50:00	117:50:00	11:00:00	6410	7070		
05/01/2016 10:50	05/01/2016 23:30	Malaysia Airlines Berhad	Malaysia Airlines Berhad	Malaysia Airlines Berhad	LONDON HEATHROW Airport	51.467	-0.45	 Kuala Lumpur International Airport	2.733	101.7	380	106:50:00	119:30:00	12:40:00	6410	7170		
05/01/2016 10:55	05/01/2016 16:15	Singapore Airlines	Singapore Airlines	Singapore Airlines	SINGAPORE CHANGI APT	1.363	103.992	MUMBAI	19.091	72.86725749	388	106:55:00	112:15:00	5:20:00	6415	6735		
05/01/2016 10:55	05/01/2016 23:50	Singapore Airlines	Singapore Airlines	Singapore Airlines	LONDON HEATHROW Airport	51.467	-0.45	SINGAPORE CHANGI APT	1.363	103.992	388	106:55:00	119:50:00	12:55:00	6415	7190		
05/01/2016 11:00	06/01/2016 01:40	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	NEW YORK J F KENNEDY INTERNATIONAL APT	40.641	-73.778	388	107:00:00	121:40:00	14:40:00	6420	7300		
05/01/2016 11:15	05/01/2016 19:40	British Airways	British Airways	British Airways	LONDON HEATHROW Airport	51.467	-0.45	WASHINGTON DULLES INTERNATIONAL APT	38.953	-77.456	388	107:15:00	115:40:00	8:25:00	6435	6940		
05/01/2016 11:20	05/01/2016 17:10	Asiana Airlines	Asiana Airlines	Asiana Airlines	SEOUL INCHEON INTERNATIONAL AIRPORT	37.467	126.45	BANGKOK SUVARNABHUMI INTERNATIONAL APT	13.692	100.75	388	107:20:00	113:10:00	5:50:00	6440	6790		
05/01/2016 11:25	06/01/2016 01:30	Emirates Airline	Emirates Airline	Emirates Airline	 Melbourne Airport	-37.665	144.84	DUBAI INTERNATIONAL	25.253	55.364	388	107:25:00	121:30:00	14:05:00	6445	7290		
05/01/2016 11:30	05/01/2016 18:45	Qatar Airways	Qatar Airways	Qatar Airways	DOHA	25.269	51.613	PARIS CHARLES DE GAULLE APT	49.005	2.555	388	107:30:00	114:45:00	7:15:00	6450	6885		
05/01/2016 11:30	05/01/2016 23:00	Thai Airways International	Thai Airways International	Thai Airways International	PARIS CHARLES DE GAULLE APT	49.005	2.555	BANGKOK SUVARNABHUMI INTERNATIONAL APT	13.692	100.75	380	107:30:00	119:00:00	11:30:00	6450	7140		
05/01/2016 11:45	05/01/2016 18:50	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	ZURICH AIRPORT	47.461	8.55	388	107:45:00	114:50:00	7:05:00	6465	6890		
05/01/2016 11:50	05/01/2016 19:30	Singapore Airlines	Singapore Airlines	Singapore Airlines	TOKYO NARITA APT	35.769	140.393	SINGAPORE CHANGI APT	1.363	103.992	388	107:50:00	115:30:00	7:40:00	6470	6930		
05/01/2016 11:50	05/01/2016 23:15	Thai Airways International	Thai Airways International	Thai Airways International	LONDON HEATHROW Airport	51.467	-0.45	BANGKOK SUVARNABHUMI INTERNATIONAL APT	13.692	100.75	380	107:50:00	119:15:00	11:25:00	6470	7155		
05/01/2016 12:00	05/01/2016 18:40	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	MUNICH INTERNATIONAL AIRPORT	48.35	11.783	388	108:00:00	114:40:00	6:40:00	6480	6880		
05/01/2016 12:05	05/01/2016 19:15	Qantas	Qantas	Qantas	LONDON HEATHROW Airport	51.467	-0.45	DUBAI INTERNATIONAL	25.253	55.364	388	108:05:00	115:15:00	7:10:00	6485	6915		
05/01/2016 12:10	05/01/2016 20:00	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	LONDON HEATHROW Airport	51.467	-0.45	388	108:10:00	116:00:00	7:50:00	6490	6960		
05/01/2016 12:10	05/01/2016 15:20	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	JEDDAH	21.667	39.15	388	108:10:00	111:20:00	3:10:00	6490	6680		
05/01/2016 12:15	05/01/2016 18:55	Emirates Airline	Emirates Airline	Emirates Airline	MAURITIUS	-20.431	57.68265668	DUBAI INTERNATIONAL	25.253	55.364	388	108:15:00	114:55:00	6:40:00	6495	6895		
05/01/2016 12:25	06/01/2016 02:30	Qantas	Qantas	Qantas	 Melbourne Airport	-37.665	144.84	DUBAI INTERNATIONAL	25.253	55.364	388	108:25:00	122:30:00	14:05:00	6505	7350		
05/01/2016 12:30	05/01/2016 20:00	Lufthansa	Lufthansa	Lufthansa	FRANKFURT INTERNATIONAL Airport	50.036	8.57	DELHI	28.55	77.1	388	108:30:00	116:00:00	7:30:00	6510	6960		
05/01/2016 12:40	05/01/2016 20:40	Singapore Airlines	Singapore Airlines	Singapore Airlines	SINGAPORE CHANGI APT	1.363	103.992	SYDNEY - KINGSFORD SMITH Airport	-33.94	151.179	388	108:40:00	116:40:00	8:00:00	6520	7000		
05/01/2016 12:45	05/01/2016 23:20	Thai Airways International	Thai Airways International	Thai Airways International	FRANKFURT INTERNATIONAL Airport	50.036	8.57	BANGKOK SUVARNABHUMI INTERNATIONAL APT	13.692	100.75	380	108:45:00	119:20:00	10:35:00	6525	7160		
05/01/2016 12:50	05/01/2016 22:55	Air France	Air France	Air France	PARIS CHARLES DE GAULLE APT	49.005	2.555	MIAMI INTERNATIONAL APT	25.796	-80.287	388	108:50:00	118:55:00	10:05:00	6530	7135		
05/01/2016 12:50	05/01/2016 18:55	Emirates Airline	Emirates Airline	Emirates Airline	MILAN MALPENSA APT	45.63	8.726	DUBAI INTERNATIONAL	25.253	55.364	388	108:50:00	114:55:00	6:05:00	6530	6895		
05/01/2016 12:50	05/01/2016 22:45	Singapore Airlines	Singapore Airlines	Singapore Airlines	SINGAPORE CHANGI APT	1.363	103.992	AUCKLAND INTERNATIONAL APT	-37.01	174.786	388	108:50:00	118:45:00	9:55:00	6530	7125		
05/01/2016 12:55	05/01/2016 21:25	Air France	Air France	Air France	PARIS CHARLES DE GAULLE APT	49.005	2.555	NEW YORK J F KENNEDY INTERNATIONAL APT	40.641	-73.778	388	108:55:00	117:25:00	8:30:00	6535	7045		
05/01/2016 13:00	05/01/2016 22:25	China Southern Airlines	China Southern Airlines	China Southern Airlines	Guangzhou Baiyun International Airport	23.402	113.309	SYDNEY - KINGSFORD SMITH Airport	-33.94	151.179	380	109:00:00	118:25:00	9:25:00	6540	7105		
05/01/2016 13:00	05/01/2016 21:00	Emirates Airline	Emirates Airline	Emirates Airline	SINGAPORE CHANGI APT	1.363	103.992	DUBAI INTERNATIONAL	25.253	55.364	388	109:00:00	117:00:00	8:00:00	6540	7020		
05/01/2016 13:10	05/01/2016 20:25	Emirates Airline	Emirates Airline	Emirates Airline	 Manchester Airport	53.34	-2.295	DUBAI INTERNATIONAL	25.253	55.364	388	109:10:00	116:25:00	7:15:00	6550	6985		
05/01/2016 13:15	05/01/2016 16:15	Emirates Airline	Emirates Airline	Emirates Airline	HONG KONG INTERNATIONAL APT	22.296	113.897	BANGKOK SUVARNABHUMI INTERNATIONAL APT	13.692	100.75	388	109:15:00	112:15:00	3:00:00	6555	6735		
05/01/2016 13:20	05/01/2016 19:45	Emirates Airline	Emirates Airline	Emirates Airline	COPENHAGEN KASTRUP Airport	55.618	12.653	DUBAI INTERNATIONAL	25.253	55.364	388	109:20:00	115:45:00	6:25:00	6560	6945		
05/01/2016 13:25	05/01/2016 20:15	Emirates Airline	Emirates Airline	Emirates Airline	PARIS CHARLES DE GAULLE APT	49.005	2.555	DUBAI INTERNATIONAL	25.253	55.364	388	109:25:00	116:15:00	6:50:00	6565	6975		
05/01/2016 13:25	05/01/2016 20:35	Emirates Airline	Emirates Airline	Emirates Airline	MADRID BARAJAS APT	40.483	-3.567	DUBAI INTERNATIONAL	25.253	55.364	388	109:25:00	116:35:00	7:10:00	6565	6995		
05/01/2016 13:30	06/01/2016 02:10	China Southern Airlines	China Southern Airlines	China Southern Airlines	Guangzhou Baiyun International Airport	23.402	113.309	Los Angeles International Airport	33.941	-118.409	380	109:30:00	122:10:00	12:40:00	6570	7330		
05/01/2016 13:30	05/01/2016 19:25	Emirates Airline	Emirates Airline	Emirates Airline	MUNICH INTERNATIONAL AIRPORT	48.35	11.783	DUBAI INTERNATIONAL	25.253	55.364	388	109:30:00	115:25:00	5:55:00	6570	6925		
05/01/2016 13:30	05/01/2016 19:45	Emirates Airline	Emirates Airline	Emirates Airline	FRANKFURT INTERNATIONAL Airport	50.036	8.57	DUBAI INTERNATIONAL	25.253	55.364	388	109:30:00	115:45:00	6:15:00	6570	6945		
05/01/2016 13:30	05/01/2016 18:55	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	MOSCOW DOMODEDOVO APT	55.4	37.9	388	109:30:00	114:55:00	5:25:00	6570	6895		
05/01/2016 13:30	05/01/2016 20:15	Emirates Airline	Emirates Airline	Emirates Airline	AMSTERDAM	52.3	4.75	DUBAI INTERNATIONAL	25.253	55.364	388	109:30:00	116:15:00	6:45:00	6570	6975		
05/01/2016 13:35	05/01/2016 20:35	Emirates Airline	Emirates Airline	Emirates Airline	LONDON HEATHROW Airport	51.467	-0.45	DUBAI INTERNATIONAL	25.253	55.364	388	109:35:00	116:35:00	7:00:00	6575	6995		
05/01/2016 13:35	05/01/2016 20:35	Emirates Airline	Emirates Airline	Emirates Airline	LONDON  Gatwick Airport	51.15	-0.176	DUBAI INTERNATIONAL	25.253	55.364	388	109:35:00	116:35:00	7:00:00	6575	6995		
05/01/2016 13:35	05/01/2016 20:50	Emirates Airline	Emirates Airline	Emirates Airline	BANGKOK SUVARNABHUMI INTERNATIONAL APT	13.692	100.75	DUBAI INTERNATIONAL	25.253	55.364	388	109:35:00	116:50:00	7:15:00	6575	7010		
05/01/2016 13:35	05/01/2016 19:45	Emirates Airline	Emirates Airline	Emirates Airline	ZURICH AIRPORT	47.461	8.55	DUBAI INTERNATIONAL	25.253	55.364	388	109:35:00	115:45:00	6:10:00	6575	6945		
05/01/2016 13:40	05/01/2016 19:25	Emirates Airline	Emirates Airline	Emirates Airline	ROME FIUMICINO APT	41.798	12.247	DUBAI INTERNATIONAL	25.253	55.364	388	109:40:00	115:25:00	5:45:00	6580	6925		
05/01/2016 13:40	05/01/2016 20:15	Emirates Airline	Emirates Airline	Emirates Airline	DUSSELDORF INTERNATIONAL AIRPORT	51.283	6.767	DUBAI INTERNATIONAL	25.253	55.364	388	109:40:00	116:15:00	6:35:00	6580	6975		
05/01/2016 13:45	05/01/2016 20:55	Qatar Airways	Qatar Airways	Qatar Airways	BANGKOK SUVARNABHUMI INTERNATIONAL APT	13.692	100.75	DOHA	25.269	51.613	388	109:45:00	116:55:00	7:10:00	6585	7015		
05/01/2016 13:50	05/01/2016 23:45	British Airways	British Airways	British Airways	LONDON HEATHROW Airport	51.467	-0.45	MIAMI INTERNATIONAL APT	25.796	-80.287	388	109:50:00	119:45:00	9:55:00	6590	7185		
05/01/2016 13:50	05/01/2016 20:35	Emirates Airline	Emirates Airline	Emirates Airline	BARCELONA APT	41.296	2.081	DUBAI INTERNATIONAL	25.253	55.364	388	109:50:00	116:35:00	6:45:00	6590	6995		
05/01/2016 14:00	05/01/2016 20:25	Qatar Airways	Qatar Airways	Qatar Airways	PARIS CHARLES DE GAULLE APT	49.005	2.555	DOHA	25.269	51.613	388	110:00:00	116:25:00	6:25:00	6600	6985		
05/01/2016 14:05	06/01/2016 01:25	Emirates Airline	Emirates Airline	Emirates Airline	 Perth Airport	-31.933	115.967	DUBAI INTERNATIONAL	25.253	55.364	388	110:05:00	121:25:00	11:20:00	6605	7285		
05/01/2016 14:05	05/01/2016 21:20	Etihad Airways	Etihad Airways	Etihad Airways	LONDON HEATHROW Airport	51.467	-0.45	 Abu Dhabi International Airport	24.446	54.646	388	110:05:00	117:20:00	7:15:00	6605	7040		
